X_POS,X_Vel,Y_POS,Y_Vel,Z_POS,Z_Vel,time
0.89385329241682,0.0,6.399522400783132,0.0,0.34590513492066716,0.0,1627946053
0.89385329241682,0.0,6.399522400783132,0.0,0.34590513492066716,0.0,1627946053
0.8938586248007169,0.0,6.399605283363286,0.0,0.34597284801904904,0.0,1627946053
0.8938549345025599,3.7590481238978917e-07,6.399632873538883,0.0,0.3460073056410042,0.0,1627946053
0.893868098378776,6.786635499915435e-07,6.399605069220735,0.0,0.3459096754463646,0.0,1627946053
0.8938546947107616,3.665071721784007e-07,6.39948980180608,0.0,0.3458574419299647,0.0,1627946053
0.893828464259441,8.543593718076142e-07,6.399533899635679,0.0,0.345929812943424,0.0,1627946053
0.893827203635459,4.285525871927831e-07,6.3996839607828955,0.0,0.34605332706293307,0.0,1627946053
0.8937745339867416,4.285525871927831e-07,6.399818089376493,0.0,0.3461472493272739,0.0,1627946053
0.8937813411915039,6.16376491808485e-07,6.399783447237498,0.0,0.3461364452156722,0.0,1627946053
0.8937864557047299,3.484401418054174e-07,6.39970286153126,0.0,0.3460441983286072,0.0,1627946053
0.8938051006852085,5.171019321642131e-07,6.399718326769884,0.0,0.34603211386510985,0.0,1627946053
0.8938011058976035,3.397207966731074e-07,6.3998306378209415,0.0,0.3461172223600553,0.0,1627946053
0.8937981239606694,6.827131740422189e-07,6.399898220075987,0.0,0.34621616151918905,0.0,1627946053
0.8937969510567509,6.827131740422189e-07,6.399916108919114,0.0,0.3461997942053041,0.0,1627946053
0.893812181459639,3.312466531058585e-07,6.3997446314412505,0.0,0.34604011990049616,0.0,1627946053
0.8937930364943046,4.646474961906595e-07,6.399637132244289,0.0,0.3459660255221761,0.0,1627946053
0.8937934392931106,3.2297327832448696e-07,6.399592263922249,0.0,0.3459332237236108,0.0,1627946053
0.8938102804579253,6.095157584341677e-07,6.399621501354783,0.0,0.3459685092922406,0.0,1627946053
0.8937771958520834,3.148505506314955e-07,6.399625307308,0.0,0.345984104399944,0.0,1627946053
0.8937699144547273,3.148505506314955e-07,6.399592696751357,0.0,0.3459624788230786,0.0,1627946053
0.8937878173279524,4.1621095942922535e-07,6.399516556827317,0.0,0.34586869612464216,0.0,1627946053
0.8937991247007718,3.0698324244491165e-07,6.399446143655943,0.0,0.3457680664746979,0.0,1627946053
0.8937954195170521,5.548791040064958e-07,6.399517636735075,0.0,0.3458857350232661,0.0,1627946053
0.8938146270871119,2.9933276927613127e-07,6.399644035082494,0.0,0.3459819294053345,0.0,1627946053
0.8938450154162847,3.715859677850236e-07,6.399671484154078,0.0,0.3459917377236079,0.0,1627946053
0.8938444256939552,3.715859677850236e-07,6.3996028033855215,0.0,0.3459591136854063,0.0,1627946053
0.8938103549996783,2.918433946299475e-07,6.399553037879927,0.0,0.34592940627723007,0.0,1627946053
0.8938270299102931,5.039175035976696e-07,6.399652569628906,0.0,0.3459928364519904,0.0,1627946053
0.893827996879585,2.8455373119068975e-07,6.399730864533577,0.0,0.34606238566463304,0.0,1627946053
0.8937790976668899,4.798120195037937e-07,6.399819937437172,0.0,0.34618234327084946,0.0,1627946053
0.8937812250680696,2.7743582905720446e-07,6.399749373025374,0.0,0.3461217377894485,0.0,1627946053
0.8937948014511272,2.7743582905720446e-07,6.399712728473569,0.0,0.34601626549896825,0.0,1627946053
0.8937934099027056,4.565879294038822e-07,6.3997919707949915,0.0,0.346094967689019,0.0,1627946053
0.8937448995769716,2.920762118423811e-07,6.399923824444989,0.0,0.3462633954351509,0.0,1627946053
0.8937696910674837,4.342456377022137e-07,6.3999949937712834,0.0,0.3463248456921716,0.0,1627946053
0.893815351118652,2.846414158690605e-07,6.399990595302206,0.0,0.3462429274111739,0.0,1627946053
0.8938219815231716,5.618751056594951e-07,6.399840565476035,0.0,0.3461477797397358,0.0,1627946053
0.8938319564057836,5.618751056594951e-07,6.399818693676872,0.0,0.3461182692364501,0.0,1627946053
0.8938081725012236,2.5713756877945317e-07,6.399843273585113,0.0,0.3461610172510792,0.0,1627946053
0.8938017286543317,3.919632577676716e-07,6.399919176713967,0.0,0.3461878620230034,0.0,1627946053
0.8937875170078269,2.507270309041026e-07,6.399841493314209,0.0,0.3461652844429258,0.0,1627946053
0.8937638240282013,5.139467804356042e-07,6.399626625602868,0.0,0.3460156488105999,0.0,1627946053
0.8937978722411052,6.355908424074852e-07,6.399587286760367,0.0,0.3459403778576941,0.0,1627946053
0.8937842313043323,6.355908424074852e-07,6.399594363717246,0.0,0.3459085123932474,0.0,1627946053
0.8937786670573193,3.1359978139234725e-07,6.399651936654831,0.0,0.3460055571413371,0.0,1627946053
0.8938126812974757,4.3088239741655457e-07,6.399670722828785,0.0,0.34598511263231035,0.0,1627946053
0.8938401975533079,2.6668439913467006e-07,6.3996498516791185,0.0,0.34593797374715013,0.0,1627946053
0.8938329491532031,1.992973139021946e-07,6.399576144052992,0.0,0.3459119774255693,0.0,1627946053
0.8938247371775183,1.8749017201656038e-07,6.39960500600294,0.0,0.34597467826102596,0.0,1627946053
0.8938290852354074,1.8749017201656038e-07,6.399713490194809,0.0,0.3460144875131564,0.0,1627946053
0.8938042793713897,1.8316712736439844e-07,6.399791293151333,0.0,0.34608798496762916,0.0,1627946053
0.8937640519991041,3.7474246726712723e-07,6.399748604062103,0.0,0.34607293791166377,0.0,1627946053
0.8938016122015501,2.1445692867277233e-07,6.3996314700780434,0.0,0.3460242465028661,0.0,1627946053
0.8937999254356509,3.9249329008870877e-07,6.399650531953164,0.0,0.3459948905905304,0.0,1627946053
0.8937936383096556,2.144204801007322e-07,6.39974908132966,0.0,0.3460712517520212,0.0,1627946053
0.8937517960461586,2.144204801007322e-07,6.3998932465960525,0.0,0.3461910045251524,0.0,1627946054
0.8937996744739822,3.7958297733758494e-07,6.399899287585074,0.0,0.34620476184876503,0.0,1627946054
0.8938152740464694,2.103377923632578e-07,6.399853888715815,0.0,0.346149033526887,0.0,1627946054
0.8937917677925524,3.592422339482839e-07,6.399784903234739,0.0,0.3460937806285625,0.0,1627946054
0.8937803993240313,2.4328037097724633e-07,6.399840113080856,0.0,0.34613236715474766,0.0,1627946054
0.8938121230590806,3.4260061785037076e-07,6.39996571422389,0.0,0.3462136925715474,0.0,1627946054
0.8937687658412998,3.4260061785037076e-07,6.39994709214881,0.0,0.34622990830996225,0.0,1627946054
0.8937658142936769,1.9926098587334753e-07,6.39980631310104,0.0,0.34613883635252024,0.0,1627946054
0.8938042346729117,2.2323519885125438e-07,6.399683004792725,0.0,0.3459978300092119,0.0,1627946054
0.8938148252543036,2.1005882059136423e-07,6.399653130875846,0.0,0.34596981287139444,0.0,1627946054
0.893803918948298,3.1236774375519303e-07,6.399677116693001,0.0,0.3460060701367522,0.0,1627946054
0.8938092586844825,1.8977549925374124e-07,6.3996844550224665,0.0,0.34605519280000907,0.0,1627946054
0.8938527843950289,1.8977549925374124e-07,6.399629679411291,0.0,0.3459326000691656,0.0,1627946054
0.8938478800592959,2.9699970948837763e-07,6.39948342360802,0.0,0.3458415251488881,0.0,1627946054
0.893832920298794,1.8505270159203139e-07,6.399459324517032,0.0,0.3458329234653958,0.0,1627946054
0.8938557795587264,2.820786695142945e-07,6.399552020515059,0.0,0.3459029628577704,0.0,1627946054
0.8938614477450689,2.743669456800762e-07,6.399654294129966,0.0,0.345923592944376,0.0,1627946054
0.893830870698364,2.743669456800762e-07,6.399634595902176,0.0,0.34596565435580073,0.0,1627946054
0.8938199544225559,2.743669456800762e-07,6.399584989105421,0.0,0.34594168342136017,0.0,1627946054
0.8938332236821585,2.609662246995948e-07,6.39949190057588,0.0,0.3458868160864327,0.0,1627946054
0.8938041249607976,3.534320231229393e-07,6.399546204290731,0.0,0.3458738053128341,0.0,1627946054
0.8937734066922539,1.715194977062051e-07,6.399613714208652,0.0,0.34598656622199203,0.0,1627946054
0.8938060049051342,2.4065174464708584e-07,6.399714105307037,0.0,0.3460533621081164,0.0,1627946054
0.8938236118391046,1.6723758888331194e-07,6.399734424497957,0.0,0.34603700517045033,0.0,1627946054
0.8938191695068036,1.6723758888331194e-07,6.399705082728224,0.0,0.34600206013597995,0.0,1627946054
0.8938095419439607,3.1580549660593056e-07,6.399663387378572,0.0,0.34601653474857036,0.0,1627946054
0.8938167434645728,1.6308738756545157e-07,6.399800423407772,0.0,0.3460827405210284,0.0,1627946054
0.893810465230095,3.011764099874653e-07,6.399925533364681,0.0,0.3461996102373342,0.0,1627946054
0.8937610778364995,1.598999860088273e-07,6.399973754839925,0.0,0.34625107535811955,0.0,1627946054
0.8937921756126624,2.8109834815226263e-07,6.399836429102773,0.0,0.3461807531587214,0.0,1627946054
0.8937878867185243,2.8109834815226263e-07,6.399738148997256,0.0,0.3460785573493215,0.0,1627946054
0.8937932786762577,1.5409163420878814e-07,6.399747531718899,0.0,0.34607965628757575,0.0,1627946054
0.8937672626530347,2.7322640893904694e-07,6.399890905946541,0.0,0.3461660351271196,0.0,1627946054
0.8937877690019062,1.5104080462480164e-07,6.399885174067753,0.0,0.3461928470069137,0.0,1627946054
0.8938204359510946,2.6084612171786923e-07,6.399738846351719,0.0,0.34608862099793886,0.0,1627946054
0.893816940076865,1.473606825041833e-07,6.399550194875269,0.0,0.3459320122292601,0.0,1627946054
0.8938210530709442,1.473606825041833e-07,6.399559087105189,0.0,0.3458838753925021,0.0,1627946054
0.8938078680616777,3.317203166560479e-07,6.399665827877617,0.0,0.34596788743338275,0.0,1627946054
0.8938189998639275,1.436525356284465e-07,6.399732016539472,0.0,0.3460674031794681,0.0,1627946054
0.8937984540180127,2.364270738806316e-07,6.3997096550693096,0.0,0.3460414698933552,0.0,1627946054
0.8938209509002799,1.401464224978276e-07,6.399585241085698,0.0,0.3459050888424131,0.0,1627946054
0.8938108474884262,2.2444728590160556e-07,6.399535128322569,0.0,0.34586496566856356,0.0,1627946054
0.8938007333020499,2.2444728590160556e-07,6.399522153039446,0.0,0.34589402236330324,0.0,1627946054
0.8937768518213287,1.4188099980697863e-07,6.39971964726263,0.0,0.346025344534331,0.0,1627946054
0.8938049409427566,2.1366693552476177e-07,6.3997235133186585,0.0,0.34604829248079017,0.0,1627946054
0.8938015193389671,1.331593862442736e-07,6.399685450977555,0.0,0.3460134789789637,0.0,1627946054
0.8938036855219116,2.0299891127525635e-07,6.399539742856808,0.0,0.3459258974706696,0.0,1627946054
0.8938275674898497,1.2982272764159135e-07,6.399591750498264,0.0,0.345936063198874,0.0,1627946054
0.893824986680252,1.2982272764159135e-07,6.399751836370179,0.0,0.34604711557132034,0.0,1627946054
0.893825886724661,1.927794394134156e-07,6.399830883479508,0.0,0.3461240870755847,0.0,1627946054
0.8938216416751742,1.2662587173116002e-07,6.399878408126268,0.0,0.3461657597673616,0.0,1627946054
0.8938196345725579,1.8265671030667447e-07,6.399790390455439,0.0,0.3460820047982048,0.0,1627946054
0.8938120666916199,1.235168982069648e-07,6.399716400278479,0.0,0.3460287362895847,0.0,1627946054
0.8937818963620457,1.7255292623490745e-07,6.3997913505300295,0.0,0.3461401501475295,0.0,1627946054
0.8937713070619379,1.7255292623490745e-07,6.399905216916094,0.0,0.34618643624138445,0.0,1627946054
0.8937768455022703,1.202379253726083e-07,6.399915005330031,0.0,0.3461901501243395,0.0,1627946054
0.8937785493758912,2.2732172570514917e-07,6.399722355800166,0.0,0.34603502087407756,0.0,1627946054
0.8937917800506433,1.1735661789462905e-07,6.399580050475241,0.0,0.345943149325015,0.0,1627946054
0.893808391993816,2.2158591054851035e-07,6.399607321128404,0.0,0.3459367305843122,0.0,1627946054
0.8938334746977131,1.1442651076140643e-07,6.399758514788701,0.0,0.3460274729380377,0.0,1627946054
0.8937995668218385,1.1442651076140643e-07,6.399775715559863,0.0,0.3460801100094264,0.0,1627946055
0.8937976965485175,2.0671922941350952e-07,6.399738368893517,0.0,0.3460602109675058,0.0,1627946055
0.8938142869221453,1.1152067815157393e-07,6.399550634690043,0.0,0.3459228328223221,0.0,1627946055
0.8938052331148667,1.97253258207513e-07,6.39955698333886,0.0,0.34590531964470733,0.0,1627946055
0.8937868229825173,1.0878469909441439e-07,6.399694434465214,0.0,0.3460115422654318,0.0,1627946055
0.8937900141661649,1.3063595691442014e-07,6.399783660784509,0.0,0.34609124664810076,0.0,1627946055
0.893794199727298,1.3063595691442014e-07,6.399696621634745,0.0,0.3460352752212662,0.0,1627946055
0.8937967130174748,1.2318218807941597e-07,6.399660502444902,0.0,0.34598794761726975,0.0,1627946055
0.8938026986484315,1.7892134570466542e-07,6.399551096473076,0.0,0.3458988802865379,0.0,1627946055
0.8938244675946497,1.0342111392594034e-07,6.399641763456203,0.0,0.34596240964768216,0.0,1627946055
0.8938280476563318,2.2866078454738662e-07,6.399711651793785,0.0,0.3460703850742061,0.0,1627946055
0.8938136139565023,1.0884225702028224e-07,6.399768603924024,0.0,0.3460928400598658,0.0,1627946055
0.8938250575168223,1.0884225702028224e-07,6.399734745660444,0.0,0.3460534127943644,0.0,1627946055
0.8938544765191535,1.0884225702028224e-07,6.399672061595589,0.0,0.3459488721311244,0.0,1627946055
0.8938391965169108,1.0220826460536382e-07,6.399649348768951,0.0,0.34596956800992573,0.0,1627946055
0.902430441341288,0.0008517519060196442,6.403004007030974,0.0,0.34884594748312736,0.0,1627946055
0.902430441341288,0.0008517519060196442,6.403004007030974,0.0,0.34884594748312736,0.0,1627946055
0.9087461165165029,0.03235274543102422,6.40565717141774,0.0,0.34880547033747544,0.0,1627946055
0.9161718660748475,0.03284972188137187,6.408402064053939,0.0,0.34789996688463565,0.0,1627946055
0.9240454453627097,0.09498849085908152,6.411379851801226,0.0,0.3464982566453411,0.0,1627946055
0.9349760458149091,0.09637697875150837,6.41518625099941,0.0,0.3453923842785914,0.0,1627946055
0.9416920000985292,0.17075602067053325,6.417405502267539,0.0,0.3459267336882007,0.0,1627946055
0.9450408108052232,0.17075602067053325,6.418474833617857,0.0,0.34634352311320615,0.0,1627946055
0.9504891196744023,0.17312487398721835,6.420281251410669,0.0,0.3464127017447537,0.0,1627946055
0.9551937191632258,0.20071748405549772,6.421828277322536,0.0,0.34601409857564414,0.0,1627946055
0.959134756592176,0.20213776464300318,6.422993602595827,0.0,0.3459006850718737,0.0,1627946055
0.9647303594133203,0.2638008423784241,6.424564094094031,0.0,0.34652048464485824,0.0,1627946055
0.9683992464821227,0.266896110270562,6.425783623706332,0.0,0.3466075435952404,0.0,1627946055
0.9703280727227692,0.266896110270562,6.426375988639881,0.0,0.3466183816833054,0.0,1627946055
0.9746655299986899,0.3120112660459116,6.42779305241226,0.0,0.3464692595204569,0.0,1627946055
0.9797069383285548,0.31544189633533737,6.429824600281822,0.0,0.3468591535446318,0.0,1627946055
0.9848231598823162,0.3338420975760946,6.432115464503619,0.0,0.3468708942779407,0.0,1627946055
0.9930021909015576,0.33611169200337815,6.436225345612269,0.0,0.3463762481570036,0.0,1627946055
0.9983635131518611,0.3428275768672024,6.438802673043999,0.0,0.3459878365642636,0.0,1627946055
1.0011129911696854,0.3428275768672024,6.439958271487924,0.0,0.34596695407638034,0.0,1627946055
1.0060959137490948,0.34510902150548634,6.4418665356154285,0.0,0.3460526327011427,0.0,1627946055
1.011078991489679,0.3460586623246596,6.44339783628842,0.0,0.34610393672434503,0.0,1627946055
1.015747778710654,0.34849686719851714,6.444886804058376,0.0,0.3463744777020468,0.0,1627946055
1.0222694375867414,0.3463003546298492,6.446867365812847,0.0,0.3467455366778321,0.0,1627946055
1.0266334651326496,0.3486835388440684,6.4482604129126555,0.0,0.3468874725728413,0.0,1627946055
1.0289050874517307,0.3486835388440684,6.44893801088698,0.0,0.3469175277806817,0.0,1627946055
1.0335373992750527,0.34450755739229916,6.450590527743698,0.0,0.3469396833617042,0.0,1627946055
1.0382687619504216,0.3506900926568837,6.452675558616616,0.0,0.3470498311996448,0.0,1627946055
1.0429067983485292,0.34284502609396345,6.455065331157304,0.0,0.3473010478442467,0.0,1627946055
1.0504469805449717,0.3464295684973242,6.458947197978454,0.0,0.3473623396559289,0.0,1627946055
1.0554107655065288,0.3431923274168372,6.461389190489827,0.0,0.3469874236424511,0.0,1627946055
1.057978203573341,0.3431923274168372,6.462531532138748,0.0,0.34700717711844686,0.0,1627946055
1.0628975985538514,0.347725884116527,6.46482879418651,0.0,0.34698368915799,0.0,1627946055
1.0677116115287315,0.34286632675603,6.467157856914389,0.0,0.34721043611700364,0.0,1627946055
1.0726512314633185,0.34711979705556967,6.4689979776436495,0.0,0.34729840797086314,0.0,1627946055
1.079355502386837,0.34239265575805866,6.471506548869832,0.0,0.3470955699230709,0.0,1627946055
1.084170755595881,0.34446601856916526,6.473260101638186,0.0,0.3472976195557855,0.0,1627946055
1.0864447921847906,0.34446601856916526,6.474128096475594,0.0,0.3472763044733773,0.0,1627946055
1.090886563637965,0.34211840168397095,6.47597020893794,0.0,0.3472876148114408,0.0,1627946055
1.095481329326841,0.34211840168397095,6.478107194811158,0.0,0.34724558000554273,0.0,1627946055
1.1003855388102548,0.3433205573673405,6.48033943234182,0.0,0.3475242005073496,0.0,1627946055
1.107316416184514,0.3471312545781662,6.483883121490773,0.0,0.34731160291068036,0.0,1627946056
1.112396672534594,0.3434136901819831,6.486321264038183,0.0,0.3470535400508677,0.0,1627946056
1.1149254297980902,0.3434136901819831,6.4876732359887965,0.0,0.3470871459169087,0.0,1627946056
1.1196599721266076,0.3472857763893415,6.490446323208222,0.0,0.3471185532227383,0.0,1627946056
1.1244348927917733,0.3453772332639706,6.493018058190865,0.0,0.3472474905551818,0.0,1627946056
1.129101237198678,0.34712097619732674,6.495352289266935,0.0,0.34719181837762053,0.0,1627946056
1.1359892154176952,0.34549035161368946,6.498652125661096,0.0,0.34701400929761833,0.0,1627946056
1.1405131781389093,0.34719336786991034,6.500863633176048,0.0,0.347168225512733,0.0,1627946056
1.1427199036636742,0.34719336786991034,6.502023471413112,0.0,0.3473053159394841,0.0,1627946056
1.1472735432281234,0.3456971753143939,6.504287934048638,0.0,0.3473986816162158,0.0,1627946056
1.1519286974934917,0.3493022763829603,6.506833422430643,0.0,0.3475639882159314,0.0,1627946056
1.1562696170555617,0.34817173362078835,6.509089104756758,0.0,0.347398296414345,0.0,1627946056
1.163424270228307,0.3499520597894842,6.512926938038119,0.0,0.34753143365995276,0.0,1627946056
1.1679744266317715,0.34808093302552506,6.515903106905612,0.0,0.34755947762847317,0.0,1627946056
1.1704361533568053,0.34808093302552506,6.517258320760214,0.0,0.34759913320264596,0.0,1627946056
